LLM_MODEL,LANG,TASK_ID,SNIPPET_ID,SAMPLE_ID,EXECUTION_PLUS_BINARY,EXECUTION_PLUS_RATIO,BLEU,ROUGE-L,METEOR,chrF,CodeBLEU,RUBY,CBS_F1,CBS_F3,ICE-Score,ICE-Score w/o r,CJ-BIN,CJ-BIN w/o r,CJ-Score,CJ-Score w/o r,V-BIN,V-BIN w/o r,V-Score,V-Score w/o r
Qwen3-Next-80B,js,31,1,2,1.0,1.0,0.2826544643088026,0.7391304347826089,0.7855712378409307,0.5382023185168606,0.6294323097080327,0.64,0.8931708931922913,0.8969957828521729,4.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,31,2,0,1.0,1.0,0.28081596375006723,0.6444444444444444,0.7117914096147131,0.5224402906505256,0.6028632666856172,0.45833333333333337,0.887116551399231,0.8836982846260071,3.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,3.0,3.0
Qwen3-Next-80B,js,31,2,1,1.0,1.0,0.28081596375006723,0.6444444444444444,0.7117914096147131,0.5224402906505256,0.6028632666856172,0.45833333333333337,0.887116551399231,0.8836982846260071,3.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,3.0,3.0
Qwen3-Next-80B,js,31,2,2,1.0,1.0,0.28081596375006723,0.6444444444444444,0.7117914096147131,0.5224402906505256,0.6028632666856172,0.45833333333333337,0.887116551399231,0.8836982846260071,4.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,31,3,0,1.0,1.0,0.36636735883571253,0.7954545454545455,0.8333333333333334,0.5695910015746546,0.6878289032402953,0.7173913043478262,0.9286581873893738,0.9186285734176636,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,3,1,1.0,1.0,0.36636735883571253,0.7954545454545455,0.8333333333333334,0.5695910015746546,0.6878289032402953,0.7173913043478262,0.9286581873893738,0.9186285734176636,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,3,2,1.0,1.0,0.36636735883571253,0.7954545454545455,0.8333333333333334,0.5695910015746546,0.6878289032402953,0.7173913043478262,0.9286581873893738,0.9186285734176636,4.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,31,4,0,1.0,1.0,0.3166855154889861,0.7865168539325842,0.8271151053013799,0.5838952832874276,0.6487405152077602,0.7021276595744681,0.9251298904418945,0.9187873601913452,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,4,1,1.0,1.0,0.3166855154889861,0.7865168539325842,0.8271151053013799,0.5838952832874276,0.6487405152077602,0.7021276595744681,0.9251298904418945,0.9187873601913452,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,4,2,1.0,1.0,0.3166855154889861,0.7865168539325842,0.8271151053013799,0.5838952832874276,0.6487405152077602,0.7021276595744681,0.9251298904418945,0.9187873601913452,3.0,4.0,1.0,1.0,0.95,0.95,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,31,5,0,0.0,0.7305389221556886,0.1957747654627421,0.6111111111111112,0.7431237359808789,0.5003209377100848,0.6482856932336891,0.4696969696969697,0.8815928101539612,0.8879636526107788,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,5,1,0.0,0.7305389221556886,0.1957747654627421,0.6111111111111112,0.7431237359808789,0.5003209377100848,0.6482856932336891,0.4696969696969697,0.8815928101539612,0.8879636526107788,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,5,2,0.0,0.7305389221556886,0.1957747654627421,0.6111111111111112,0.7431237359808789,0.5003209377100848,0.6482856932336891,0.4696969696969697,0.8815928101539612,0.8879636526107788,3.0,4.0,0.0,1.0,0.5,0.95,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,31,6,0,0.0,0.7305389221556886,0.1957747654627421,0.6111111111111112,0.7431237359808789,0.5003209377100848,0.6482856932336891,0.4696969696969697,0.8862447738647461,0.8902941346168518,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,3.0,3.0
Qwen3-Next-80B,js,31,6,1,0.0,0.7305389221556886,0.1957747654627421,0.6111111111111112,0.7431237359808789,0.5003209377100848,0.6482856932336891,0.4696969696969697,0.8862447738647461,0.8902941346168518,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,6,2,0.0,0.7305389221556886,0.1957747654627421,0.6111111111111112,0.7431237359808789,0.5003209377100848,0.6482856932336891,0.4696969696969697,0.8862447738647461,0.8902941346168518,3.0,4.0,0.0,1.0,0.5,0.95,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,31,7,0,1.0,1.0,0.36636735883571253,0.7954545454545455,0.8333333333333334,0.5695910015746546,0.6878289032402953,0.7173913043478262,0.9247873425483704,0.9147055149078369,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,7,1,1.0,1.0,0.36636735883571253,0.7954545454545455,0.8333333333333334,0.5695910015746546,0.6878289032402953,0.7173913043478262,0.9247873425483704,0.9147055149078369,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,7,2,1.0,1.0,0.36636735883571253,0.7954545454545455,0.8333333333333334,0.5695910015746546,0.6878289032402953,0.7173913043478262,0.9247873425483704,0.9147055149078369,3.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,31,9,0,1.0,1.0,0.37922624459962045,0.8181818181818182,0.8577566602808825,0.608720187785744,0.692497303392866,0.7391304347826086,0.9416728615760803,0.9312314391136169,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,9,1,1.0,1.0,0.37922624459962045,0.8181818181818182,0.8577566602808825,0.608720187785744,0.692497303392866,0.7391304347826086,0.9416728615760803,0.9312314391136169,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,9,2,1.0,1.0,0.37922624459962045,0.8181818181818182,0.8577566602808825,0.608720187785744,0.692497303392866,0.7391304347826086,0.9416728615760803,0.9312314391136169,3.0,4.0,0.0,1.0,0.5,0.95,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,31,10,0,0.0,0.718562874251497,0.1820037942003726,0.4705882352941176,0.49707304389380036,0.2725755412769704,0.5247784101445065,0.18604651162790697,0.8241355419158936,0.8291260004043579,3.0,3.0,0.0,0.0,0.95,0.95,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,31,10,1,0.0,0.718562874251497,0.1820037942003726,0.4705882352941176,0.49707304389380036,0.2725755412769704,0.5247784101445065,0.18604651162790697,0.8241355419158936,0.8291260004043579,3.0,3.0,0.0,0.0,0.95,0.95,0.0,1.0,3.0,3.0
Qwen3-Next-80B,js,31,10,2,0.0,0.718562874251497,0.1820037942003726,0.4705882352941176,0.49707304389380036,0.2725755412769704,0.5247784101445065,0.18604651162790697,0.8241355419158936,0.8291260004043579,3.0,4.0,0.0,0.0,0.95,0.95,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,31,11,0,0.0,0.7305389221556886,0.26090342850591847,0.7252747252747253,0.7684578170708977,0.5305500056790192,0.6232818845489662,0.6326530612244898,0.9244133830070496,0.9182518124580383,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,11,1,0.0,0.7305389221556886,0.26090342850591847,0.7252747252747253,0.7684578170708977,0.5305500056790192,0.6232818845489662,0.6326530612244898,0.9244133830070496,0.9182518124580383,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,11,2,0.0,0.7305389221556886,0.26090342850591847,0.7252747252747253,0.7684578170708977,0.5305500056790192,0.6232818845489662,0.6326530612244898,0.9244133830070496,0.9182518124580383,3.0,4.0,0.0,1.0,0.95,0.95,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,31,12,0,1.0,1.0,0.3048265358654792,0.7640449438202246,0.8024297719087634,0.5448739262049722,0.6442387660785899,0.6808510638297872,0.9174120426177979,0.911316454410553,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,12,1,1.0,1.0,0.3048265358654792,0.7640449438202246,0.8024297719087634,0.5448739262049722,0.6442387660785899,0.6808510638297872,0.9174120426177979,0.911316454410553,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,12,2,1.0,1.0,0.3048265358654792,0.7640449438202246,0.8024297719087634,0.5448739262049722,0.6442387660785899,0.6808510638297872,0.9174120426177979,0.911316454410553,3.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,31,13,0,0.0,0.0,0.00020119282554440773,0.041666666666666664,0.013020833333333334,0.02688345578102926,0.04445070391963805,0.023809523809523836,0.5984628796577454,0.5965107679367065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,31,13,1,0.0,0.0,0.00020119282554440773,0.041666666666666664,0.013020833333333334,0.02688345578102926,0.04445070391963805,0.023809523809523836,0.5984628796577454,0.5965107679367065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,31,13,2,0.0,0.0,0.00020119282554440773,0.041666666666666664,0.013020833333333334,0.02688345578102926,0.04445070391963805,0.023809523809523836,0.5984628796577454,0.5965107679367065,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,31,14,0,1.0,1.0,0.21677809874909384,0.5666666666666667,0.7111202485380117,0.49568783377253794,0.6740084710036367,0.42307692307692313,0.8463982343673706,0.8632920384407043,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,31,14,1,1.0,1.0,0.21677809874909384,0.5666666666666667,0.7111202485380117,0.49568783377253794,0.6740084710036367,0.42307692307692313,0.8463982343673706,0.8632920384407043,4.0,4.0,1.0,1.0,1.0,0.95,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,31,14,2,1.0,1.0,0.21677809874909384,0.5666666666666667,0.7111202485380117,0.49568783377253794,0.6740084710036367,0.42307692307692313,0.8463982343673706,0.8632920384407043,4.0,4.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,31,15,0,1.0,1.0,0.2569317964756512,0.5961538461538461,0.7318274582560297,0.5137917879435128,0.6791856024429116,0.4838709677419355,0.8498942852020264,0.8472473621368408,3.0,4.0,1.0,1.0,0.95,0.95,0.0,1.0,3.0,3.0
Qwen3-Next-80B,js,31,15,1,1.0,1.0,0.2569317964756512,0.5961538461538461,0.7318274582560297,0.5137917879435128,0.6791856024429116,0.4838709677419355,0.8498942852020264,0.8472473621368408,3.0,4.0,1.0,1.0,0.95,0.95,0.0,1.0,3.0,3.0
Qwen3-Next-80B,js,31,15,2,1.0,1.0,0.2569317964756512,0.5961538461538461,0.7318274582560297,0.5137917879435128,0.6791856024429116,0.4838709677419355,0.8498942852020264,0.8472473621368408,3.0,4.0,1.0,1.0,0.5,0.95,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,31,16,0,0.0,0.718562874251497,0.2555847234761915,0.6753246753246753,0.6371459792677621,0.40708847034440565,0.4849880893401613,0.5238095238095238,0.8858450055122375,0.876631498336792,3.0,3.0,0.0,0.0,0.95,0.95,0.0,0.0,3.0,2.0
Qwen3-Next-80B,js,31,16,1,0.0,0.718562874251497,0.2555847234761915,0.6753246753246753,0.6371459792677621,0.40708847034440565,0.4849880893401613,0.5238095238095238,0.8858450055122375,0.876631498336792,4.0,3.0,0.0,0.0,0.95,0.95,0.0,0.0,3.0,2.0
Qwen3-Next-80B,js,31,16,2,0.0,0.718562874251497,0.2555847234761915,0.6753246753246753,0.6371459792677621,0.40708847034440565,0.4849880893401613,0.5238095238095238,0.8858450055122375,0.876631498336792,3.0,4.0,0.0,0.0,0.95,0.95,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,31,18,0,1.0,1.0,0.2608129377893103,0.660377358490566,0.763574660633484,0.5304813426389431,0.6924587219547841,0.515625,0.8981553912162781,0.8988469839096069,4.0,4.0,1.0,1.0,0.95,1.0,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,18,1,1.0,1.0,0.2608129377893103,0.660377358490566,0.763574660633484,0.5304813426389431,0.6924587219547841,0.515625,0.8981553912162781,0.8988469839096069,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,18,2,1.0,1.0,0.2608129377893103,0.660377358490566,0.763574660633484,0.5304813426389431,0.6924587219547841,0.515625,0.8981553912162781,0.8988469839096069,3.0,4.0,0.0,1.0,0.5,1.0,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,31,19,0,1.0,1.0,0.36636735883571253,0.7954545454545455,0.8333333333333334,0.5695910015746546,0.6878289032402953,0.7173913043478262,0.9227266311645508,0.9125819802284241,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,19,1,1.0,1.0,0.36636735883571253,0.7954545454545455,0.8333333333333334,0.5695910015746546,0.6878289032402953,0.7173913043478262,0.9227266311645508,0.9125819802284241,4.0,4.0,1.0,1.0,0.95,0.95,1.0,1.0,4.0,3.0
Qwen3-Next-80B,js,31,19,2,1.0,1.0,0.36636735883571253,0.7954545454545455,0.8333333333333334,0.5695910015746546,0.6878289032402953,0.7173913043478262,0.9227266311645508,0.9125819802284241,4.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,js,110,3,0,0.0,0.6097318768619663,0.3346530864180767,0.5111111111111112,0.4488143067835893,0.3607239746907862,0.4144460966382051,0.36,0.8605649471282959,0.880443274974823,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,3,1,0.0,0.6097318768619663,0.3346530864180767,0.5111111111111112,0.4488143067835893,0.3607239746907862,0.4144460966382051,0.36,0.8605649471282959,0.880443274974823,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,3,2,0.0,0.6097318768619663,0.3346530864180767,0.5111111111111112,0.4488143067835893,0.3607239746907862,0.4144460966382051,0.36,0.8605649471282959,0.880443274974823,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,0,0,0.0,0.6097318768619663,0.6761440255727933,0.8599033816425121,0.8626938590361297,0.6627485571402478,0.7833433069832206,0.822429906542056,0.9121314287185669,0.9197283387184143,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,js,110,0,1,0.0,0.6097318768619663,0.6761440255727933,0.8599033816425121,0.8626938590361297,0.6627485571402478,0.7833433069832206,0.822429906542056,0.9121314287185669,0.9197283387184143,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,js,110,0,2,0.0,0.6097318768619663,0.6761440255727933,0.8599033816425121,0.8626938590361297,0.6627485571402478,0.7833433069832206,0.822429906542056,0.9121314287185669,0.9197283387184143,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0
Qwen3-Next-80B,js,110,8,0,1.0,1.0,0.11100358595038572,0.379746835443038,0.2987729538579523,0.23655252713914984,0.28347922785600044,0.27,0.8294851779937744,0.8263767957687378,4.0,4.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,110,8,1,1.0,1.0,0.11100358595038572,0.379746835443038,0.2987729538579523,0.23655252713914984,0.28347922785600044,0.27,0.8294851779937744,0.8263767957687378,4.0,4.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,4.0
Qwen3-Next-80B,js,110,8,2,1.0,1.0,0.11100358595038572,0.379746835443038,0.2987729538579523,0.23655252713914984,0.28347922785600044,0.27,0.8294851779937744,0.8263767957687378,4.0,4.0,0.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,110,7,0,1.0,1.0,0.46478169063373265,0.6425339366515836,0.5840853381778603,0.5453762507684826,0.6773962965115178,0.44628099173553715,0.881818950176239,0.8901316523551941,4.0,4.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,110,7,1,1.0,1.0,0.46478169063373265,0.6425339366515836,0.5840853381778603,0.5453762507684826,0.6773962965115178,0.44628099173553715,0.881818950176239,0.8901316523551941,4.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,110,7,2,1.0,1.0,0.46478169063373265,0.6425339366515836,0.5840853381778603,0.5453762507684826,0.6773962965115178,0.44628099173553715,0.881818950176239,0.8901316523551941,3.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,js,110,16,0,0.0,0.4756703078450844,0.4622721064823008,0.647887323943662,0.6450987038940355,0.4832198077302856,0.7217006090168914,0.5132743362831859,0.8812592625617981,0.8964888453483582,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,16,1,0.0,0.4756703078450844,0.4622721064823008,0.647887323943662,0.6450987038940355,0.4832198077302856,0.7217006090168914,0.5132743362831859,0.8812592625617981,0.8964888453483582,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,16,2,0.0,0.4756703078450844,0.4622721064823008,0.647887323943662,0.6450987038940355,0.4832198077302856,0.7217006090168914,0.5132743362831859,0.8812592625617981,0.8964888453483582,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,2,0,0.0,0.0,6.65271077642146e-07,0.037037037037037035,0.011013215859030838,0.021714562590347194,0.027210910734193572,0.020000000000000018,0.5826658010482788,0.5630478262901306,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,110,2,1,0.0,0.0,6.65271077642146e-07,0.037037037037037035,0.011013215859030838,0.021714562590347194,0.027210910734193572,0.020000000000000018,0.5826658010482788,0.5630478262901306,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
Qwen3-Next-80B,js,110,2,2,0.0,0.0,6.65271077642146e-07,0.037037037037037035,0.011013215859030838,0.021714562590347194,0.027210910734193572,0.020000000000000018,0.5826658010482788,0.5630478262901306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Qwen3-Next-80B,js,110,11,0,0.0,0.6007944389275075,0.561025322849249,0.7010309278350516,0.6296434560614234,0.5320071180501373,0.6213812071448218,0.6,0.9128236174583435,0.9048154950141907,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0
Qwen3-Next-80B,js,110,11,1,0.0,0.6007944389275075,0.561025322849249,0.7010309278350516,0.6296434560614234,0.5320071180501373,0.6213812071448218,0.6,0.9128236174583435,0.9048154950141907,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,11,2,0.0,0.6007944389275075,0.561025322849249,0.7010309278350516,0.6296434560614234,0.5320071180501373,0.6213812071448218,0.6,0.9128236174583435,0.9048154950141907,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,1,0,1.0,1.0,0.45133496427055114,0.6206896551724138,0.5732266415057821,0.5469026512183799,0.73222539937389,0.43181818181818177,0.84940505027771,0.8653149008750916,4.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,110,1,1,1.0,1.0,0.45133496427055114,0.6206896551724138,0.5732266415057821,0.5469026512183799,0.73222539937389,0.43181818181818177,0.84940505027771,0.8653149008750916,4.0,4.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,110,1,2,1.0,1.0,0.45133496427055114,0.6206896551724138,0.5732266415057821,0.5469026512183799,0.73222539937389,0.43181818181818177,0.84940505027771,0.8653149008750916,3.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,js,110,10,0,0.0,0.6097318768619663,0.11673579861283777,0.4081632653061224,0.3639973943201455,0.2644429556635774,0.25495278890846307,0.24,0.8324907422065735,0.8109514713287354,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0
Qwen3-Next-80B,js,110,10,1,0.0,0.6097318768619663,0.11673579861283777,0.4081632653061224,0.3639973943201455,0.2644429556635774,0.25495278890846307,0.24,0.8324907422065735,0.8109514713287354,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0
Qwen3-Next-80B,js,110,10,2,0.0,0.6097318768619663,0.11673579861283777,0.4081632653061224,0.3639973943201455,0.2644429556635774,0.25495278890846307,0.24,0.8324907422065735,0.8109514713287354,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0
Qwen3-Next-80B,js,110,17,0,0.0,0.6365441906653426,0.17641046457782775,0.4639175257731959,0.4343597191858488,0.2480838351214179,0.46778260003284966,0.25,0.8295156359672546,0.8365546464920044,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,3.0
Qwen3-Next-80B,js,110,17,1,0.0,0.6365441906653426,0.17641046457782775,0.4639175257731959,0.4343597191858488,0.2480838351214179,0.46778260003284966,0.25,0.8295156359672546,0.8365546464920044,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,2.0
Qwen3-Next-80B,js,110,17,2,0.0,0.6365441906653426,0.17641046457782775,0.4639175257731959,0.4343597191858488,0.2480838351214179,0.46778260003284966,0.25,0.8295156359672546,0.8365546464920044,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0
Qwen3-Next-80B,js,110,12,0,0.0,0.4329692154915591,0.42684016516195156,0.6181818181818183,0.6402526557565317,0.5951021125102322,0.7372575161891234,0.48571428571428577,0.8528359532356262,0.8844717741012573,2.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,3.0
Qwen3-Next-80B,js,110,12,1,0.0,0.4329692154915591,0.42684016516195156,0.6181818181818183,0.6402526557565317,0.5951021125102322,0.7372575161891234,0.48571428571428577,0.8528359532356262,0.8844717741012573,2.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,3.0
Qwen3-Next-80B,js,110,12,2,0.0,0.4329692154915591,0.42684016516195156,0.6181818181818183,0.6402526557565317,0.5951021125102322,0.7372575161891234,0.48571428571428577,0.8528359532356262,0.8844717741012573,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,js,110,6,0,1.0,1.0,0.5121405860961817,0.6166666666666666,0.7116235091651325,0.6715285702891985,0.7327047660500439,0.4214285714285714,0.8898887038230896,0.8963742256164551,3.0,4.0,0.0,1.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,110,6,1,1.0,1.0,0.5121405860961817,0.6166666666666666,0.7116235091651325,0.6715285702891985,0.7327047660500439,0.4214285714285714,0.8898887038230896,0.8963742256164551,3.0,4.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,110,6,2,1.0,1.0,0.5121405860961817,0.6166666666666666,0.7116235091651325,0.6715285702891985,0.7327047660500439,0.4214285714285714,0.8898887038230896,0.8963742256164551,3.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,js,110,18,0,0.0,0.6097318768619663,0.033585717429861515,0.2769230769230769,0.18280365209645608,0.19980080080429563,0.14191498610801834,0.16000000000000003,0.7817491292953491,0.749324381351471,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,18,1,0.0,0.6097318768619663,0.033585717429861515,0.2769230769230769,0.18280365209645608,0.19980080080429563,0.14191498610801834,0.16000000000000003,0.7817491292953491,0.749324381351471,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,18,2,0.0,0.6097318768619663,0.033585717429861515,0.2769230769230769,0.18280365209645608,0.19980080080429563,0.14191498610801834,0.16000000000000003,0.7817491292953491,0.749324381351471,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,15,0,0.0,0.6365441906653426,0.5190002767365439,0.6910569105691057,0.6717832741415547,0.6467531865373481,0.7364079259413514,0.5753424657534247,0.8807381391525269,0.9016377925872803,4.0,3.0,1.0,0.0,0.5,0.5,0.0,1.0,3.0,3.0
Qwen3-Next-80B,js,110,15,1,0.0,0.6365441906653426,0.5190002767365439,0.6910569105691057,0.6717832741415547,0.6467531865373481,0.7364079259413514,0.5753424657534247,0.8807381391525269,0.9016377925872803,4.0,3.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,3.0
Qwen3-Next-80B,js,110,15,2,0.0,0.6365441906653426,0.5190002767365439,0.6910569105691057,0.6717832741415547,0.6467531865373481,0.7364079259413514,0.5753424657534247,0.8807381391525269,0.9016377925872803,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,js,110,13,0,0.0,0.5809334657398213,0.5817025205813761,0.6871794871794872,0.7196261286191457,0.5563108817721947,0.6249401952488446,0.56,0.9180045127868652,0.9208517074584961,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,13,1,0.0,0.5809334657398213,0.5817025205813761,0.6871794871794872,0.7196261286191457,0.5563108817721947,0.6249401952488446,0.56,0.9180045127868652,0.9208517074584961,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,13,2,0.0,0.5809334657398213,0.5817025205813761,0.6871794871794872,0.7196261286191457,0.5563108817721947,0.6249401952488446,0.56,0.9180045127868652,0.9208517074584961,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,js,110,9,0,0.0,0.4329692154915591,0.05794055671066125,0.33121019108280253,0.30519092853310364,0.23750481339754745,0.2485540844274931,0.20999999999999996,0.8083307147026062,0.8092950582504272,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,2.0
Qwen3-Next-80B,js,110,9,1,0.0,0.4329692154915591,0.05794055671066125,0.33121019108280253,0.30519092853310364,0.23750481339754745,0.2485540844274931,0.20999999999999996,0.8083307147026062,0.8092950582504272,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,2.0
